stop_code,stop_id,stop_lat,stop_lon,stop_name,zone_id
U01696,11944,28.737484,77.165758,Bhalaswa Crossing,11944
U01602,11945,28.736833,77.159933,Mukarba Chowk ORR,11945
U01512,11946,28.73084709626408,77.14990378130052,Haiderpur Metro Station,11946
U01452,11947,28.728354,77.14621,Badli Crossing,11947
DC4963,11948,28.724867,77.142388,PS Badli,11948
U01377,11949,28.721333,77.140683,Haider Pur Water Works,11949
U01363,11950,28.71616,77.13964,Pitam Pura BV Block,11950
U01353,11951,28.71348,77.13884,Uttri Pitam Pura,11951
U01311,11952,28.70992,77.13649,Pitampura RU Block,11952
U01329,11953,28.70771,77.13453,Pitampura Power House,11953
U00988,11954,28.693272,77.101689,West Enclave (ORR),11954
U00951,11955,28.689596,77.096796,Mangol Puri B Block (ORR),11955
DC4403,11956,28.681819,77.067554,Nangloi (Najafgarh Road),11956
DC4367,11957,28.672977,77.059807,Aman Puri,11957
DC4368,11958,28.671061,77.05817,Narain DharamKanta,11958
DC4370,11959,28.664418,77.052837,Nilothi Crossing,11959
DC4773,11960,28.522174,76.965854,Jhatikra Village,11960
DC4783,11961,28.606425,76.972858,Krishna Nagar / Gopal Nagar,11961
DC4410,11962,28.59877259726293,76.96698094462532,Khera Village,11962
DC4411,11963,28.586969,76.959227,KharKhari Nahar / Khera Dabur,11963
DC4412,11964,28.58215173264932,76.95808205600174,Surhera Crossing,11964
DC4413,11965,28.573848,76.952387,Pandwala Crossing,11965
DC4414,11966,28.561696,76.941952,KharKhari Rondh,11966
DC4415,11967,28.556475,76.936796,Hasanpur Village,11967
DC4416,11968,28.548826,76.930857,Devta Wala Mandir,11968
DC4417,11969,28.536825,76.922412,Ghuman Hera More / Shikarpur Crossing,11969
DC4429,11970,28.534088,76.915012,Ghuman Hera DTC Depot Crossing,11970
DC4013,11971,28.5352,76.909367,Jhul-Jhuli Check Post / Ghumanhera Crossing,11971
DC4014,11972,28.531617,76.907067,Jhuljhuli Crossing,11972
DC4787,11973,28.5253328,76.8874616,Amrawati Piyau Galib Pur Road,11973
DC4789,11974,28.531301,76.883663,Galib Pur Piyau,11974
DC4785,11975,28.529556,76.881142,Galib Pur Village,11975
DC3944,11976,28.617104,77.338441,Kerala School,11976
U03581,11977,28.612733,77.306283,Trilok Puri 13 Block,11977
U03534,11978,28.6132,77.3014,Kotla Village,11978
U03497,11979,28.6128,77.2976,ITI Khichiripur,11979
U03473,11980,28.6132,77.2955,Pocket-5 Mayur Vihar Ph-1,11980
U03463,11981,28.6136,77.2937,Shashi Garden Xing,11981
U03437,11982,28.6142,77.2911,P S Pandav Nagar,11982
U03403,11983,28.616183,77.2881,Patparganj,11983
DC0111,11984,28.6158,77.286,Samaspur Jagir Village,11984
U03342,11985,28.61235,77.2825,Akhardham Temple,11985
U99933,11986,28.606154,77.274967,Khel Gaon,11986
DC0113,11987,28.5959338,77.2566294,Nizamuddin Road Bridge,11987
U03149,11988,28.587767,77.259179,ISBT Sarai Kale Khan,11988
U03202,11989,28.5821,77.26555,Bala Sahib Gurudwara,11989
U03189,11990,28.576295,77.264457,Maharani Bagh,11990
DC0135,11991,28.5750001,77.262256,Maharani Bagh / Ashram,11991
DC3671,11992,28.565182,77.199371,Kamal Cinema,11992
U02083,11993,28.565983,77.194183,Green Field School,11993
DC3678,11994,28.566185,77.191211,Safdurjang Enclave,11994
U02038,11995,28.565068,77.189089,Mohammadpur Village,11995
U02026,11996,28.561654,77.188401,R K Puram Sec-2,11996
U01960,11997,28.556707,77.184517,R K Puram Sec-3,11997
U01919,11998,28.558072,77.182416,R K Puram Sec-3,11998
U01897,11999,28.561763627226583,77.1807161349993,R K Puram Sec 1/4,11999
U01859,12000,28.564139,77.178605,RK Puram Sec-1,12000
DC5138,12001,28.81018,77.1758,Ramzan Pur Crossing,12001
DC5251,12002,28.80374,77.177858,Kushak Pur Village,12002
DC0096,12003,28.5965,77.2407,Amir Khusro Park / Oberoi Hotel,12003
DC3804,12004,28.674295,77.287206,Shahdara Terminal,12004
U99775,12005,28.703355,77.169098,Shalimar Bagh Crossing,12005
U01551,12006,28.700077,77.158486,Prem Bari Pull,12006
U99833,12007,28.6758,77.1411,Punjabi Bagh Terminal,12007
U00590,12008,28.679763,77.066169,Nangloi Post Office,12008
U00554,12009,28.675011,77.061622,Qamruddin Nagar,12009
DC3868,12010,28.672979,77.059922,Aman Puri,12010
U00522,12011,28.667651,77.055346,ShivRam Park,12011
U00513,12012,28.664852,77.053333,Nilothi Crossing,12012
U00504,12013,28.661623,77.048814,Rishal Garden,12013
DC4372,12014,28.659496,77.045543,Ranhola Extension,12014
U00472,12015,28.655779,77.040633,Ranhola Village,12015
U00441,12016,28.654476,77.038017,Ranhola II,12016
U99750,12017,28.653399,77.03552,PS Ranhola,12017
DC3870,12018,28.652115,77.032597,BrahmPuri Colony,12018
DC4377,12019,28.651158,77.030203,Brahmpuri Colony,12019
DC4379,12020,28.64946,77.02727,TilangPur Kotla,12020
DC4380,12021,28.646242,77.021841,Chanchal Park,12021
U00363,12022,28.643213,77.01611,BakkarWala Crossing,12022
U00356,12023,28.641771,77.013803,Baprola Vidhyalaya,12023
U00351,12024,28.640823,77.011757,Baprola Village,12024
DC4384,12025,28.638365,77.007943,Baprola School,12025
U00307,12026,28.633911,77.003107,AirForce Station (BaniCamp),12026
U00297,12027,28.631506,77.000569,Jai Vihar,12027
U00286,12028,28.628745,76.997357,Dichau Kalan Depot,12028
DC3873,12029,28.625313,76.992612,Nirmal Vihar,12029
U00220,12030,28.621661,76.98823,Udaseen Ashram,12030
U00218,12031,28.617306,76.984157,Dichau Chowk,12031
DC4176,12032,28.561387,77.056371,Dwarka Sec 22-23 / ClassicApartments,12032
DC5032,12033,28.572705,77.065945,Dwarka Sec 9 Metro Station,12033
DC5030,12034,28.57721,77.069827,Dwarka Sec 8 DTC Depot,12034
U00640,12035,28.5961071,77.0719115,Dwarka Sec-1 Mahalaxmi Apartment,12035
U00637,12036,28.5999,77.0714,SFS Flats Sec-2 Power House,12036
U00632,12037,28.604051,77.071622,Mahaveer Enclave Part II  and  III,12037
U99907A,12038,28.60635,77.075033,Vijay Enclave (New Dwarka Road),12038
U00690,12039,28.6076,77.078083,Dwarka Puri,12039
U00721,12040,28.60955,77.08075,New Dwarka Road / Seetapuri,12040
U00769,12041,28.611603425079537,77.08447193400431,Dabri Crossing Dwarka Road,12041
U02451,12042,28.624548,77.210633,Patel Chowk (Ashoka Road),12042
U02418,12043,28.625333,77.209333,Gurudwara Bangla Sahib,12043
U02359,12044,28.6235,77.2065,NDPO,12044
DC3967,12045,28.530644,77.086237,Kapashera More (Najafgarh Road),12045
DC3968,12046,28.52759,77.076229,Kapashera Village Bijwasan Road,12046
DC3969,12047,28.533565,77.059594,Shri Golok Dham Bijwasan School,12047
DC4770,12048,28.687054,76.965189,Tikri Border,12048
DC4768,12049,28.682661,76.964965,Tikri Kalan Village,12049
DC4766,12050,28.6701001,76.959633,Fire Station Tikri Village,12050
DC4764,12051,28.666442,76.954497,Baba Haridass Gitanjali Enclave,12051
DC4762,12052,28.66218,76.953826,Jharoda Nala Crossing,12052
U00605,12053,28.626045,77.068214,Uttam Nagar Terminal,12053
DC5345,12054,28.665997,77.017004,Bakkargarh Village,12054
DC5240,12055,28.65925,77.01689,Bakkarwala Village Crossing,12055
DC5238,12056,28.65393,77.01678,Bakkarwala School,12056
DC5236,12057,28.64992,77.01678,Chanchal Park Part 1,12057
DC4381,12058,28.643343,77.016248,BakkarWala Crossing,12058
DC4383,12059,28.640858,77.011808,Baprola Village,12059
DC4385,12060,28.633299,77.002426,AirForce Station (BaniCamp),12060
DC4386,12061,28.631516,77.000557,Jai Vihar,12061
DC4388,12062,28.649623,77.027181,Tilangpur Kotla,12062
U01415,12063,28.673332,77.14404,Punjabi Bagh Terminal (Rohtak Road),12063
U01467,12064,28.672926,77.147373,Power House,12064
U01531,12065,28.672048,77.153511,Ram Pura,12065
U01561,12066,28.671405,77.157274,Ram Pura (Ashok Park),12066
U01666,12067,28.668627,77.165368,Zakhira Flyover,12067
U01736,12068,28.666508,77.170188,Daya Basti Flyover,12068
U01829,12069,28.664714,77.175426,Anand Parbat Industrial Area,12069
U01975,12070,28.661228,77.185153,Sarai Rohilla Govt Qtrs (Rohtak Road),12070
U99969,12071,28.660021,77.188823,Liberty Cinema,12071
DC3682,12072,28.659335,77.19094,Ram Jas Road,12072
U02127,12073,28.657536,77.194888,Tibiya College,12073
U02198,12074,28.655493,77.199002,Guru Govind Singh Marg,12074
U02273,12075,28.659639,77.202922,Filmistan,12075
U02316,12076,28.66126593565066,77.20404119043151,Bara Hindu Rao,12076
U02378,12077,28.663272,77.207209,Azad Market,12077
U99804,12078,28.667634,77.210788,Ice Factory (Rani Jhansi Road),12078
U02833,12079,28.6601,77.2344,Kouria Bridge,12079
U02161,12080,28.6495,77.1981,Faiz Road,12080
U02119,12081,28.651681,77.194671,DB Gupta Market,12081
U02096,12082,28.652552,77.19304,Thana DB Gupta Road,12082
U02073,12083,28.653873,77.190673,Prahlad Market,12083
U02027,12084,28.655289,77.188123,Khalsa College,12084
U99845,12085,28.652183,77.18505,Kikar Wala Chowk,12085
DC3913,12086,28.649253,77.183031,Prasad Nagar,12086
U01907,12087,28.64465,77.181033,Radha Swami Satsang,12087
U01376,12088,28.651466,77.140817,F Block Kirti Nagar,12088
U01410,12089,28.648667,77.143167,PS Kirti Nagar,12089
U01333,12090,28.640867,77.13545,Fire Station Kirti Nagar,12090
U01162,12091,28.6298,77.1233,Metal Forging,12091
U01119,12092,28.6308,77.1193,DDA Flats Hari Nagar,12092
U01083,12093,28.6308,77.1149,Swarg Ashram,12093
U01066,12094,28.631183,77.112167,Beriwala Bagh,12094
U01057,12095,28.6282,77.111,DDU Hospital,12095
U01047,12096,28.624804,77.110518,Hari Nagar Shaheed Pawan Sahni Chowk,12096
U00853,12097,28.629783,77.091517,Janak Puri B-1 Terminal,12097
U00864,12098,28.6263,77.0921,Janakpuri B-2,12098
U00875,12099,28.622917,77.09275,Janak Puri B-3,12099
DC4064,12100,28.6212976,77.0889992,C2B Janak Puri,12100
U01213,12101,28.6044,77.1273,Kibri Place,12101
DC4242,12102,28.603826,77.196413,PS Chankya Puri,12102
DC4243,12103,28.606157,77.198901,Teen Murti,12103
DC4244,12104,28.610135,77.199151,South Enclave,12104
DC4245,12105,28.608993,77.203197,Tyag Raj Marg,12105
DC4246,12106,28.608265,77.206612,Sena Bhawan,12106
U02422,12107,28.609639,77.209585,G Block,12107
U02465,12108,28.612729,77.211891,Udyog Bhawan,12108
U02466,12109,28.615002,77.212136,Rail Bhawan Metro Station / Krishi Bhawan,12109
DC5360,12110,28.792499,77.15933,Mukhmel Pur Village,12110
DC5358,12111,28.792969,77.152006,Zind Pur Village,12111
DC5364,12112,28.809371,77.106979,Holambi Kalan Crossing,12112
DC5102,12113,28.809645,77.087375,Holambi Kalan JJ Colony,12113
DC5261,12114,28.81548,77.07094,Sannoth Village,12114
DC4112,12115,28.658667,77.272233,Jheel Terminal,12115
DC4113,12116,28.655133,77.2736,Geeta Colony,12116
DC4261,12117,28.654567,77.274817,Ramleela Ground Geeta Colony,12117
DC4262,12118,28.654966,77.276723,Pandit Park Geeta Colony,12118
DC4263,12119,28.651867,77.2781,Shivpuri Colony,12119
DC4264,12120,28.649633,77.278883,Rashid Market,12120
DC4265,12121,28.64655,77.279117,Khureji Khas,12121
DC4266,12122,28.641215,77.28284,East Guru Angad Nagar,12122
DC4267,12123,28.636683,77.285593,Radhu Palace,12123
U02743,12124,28.627831,77.227939,Modern School,12124
U02688,12125,28.6294,77.2253,Barakhamba Metro Station,12125
U02659,12126,28.6303,77.2239,Statesman House,12126
U00729,12127,28.6327,77.0811,District Centre Outer Ring Road,12127
U00717,12128,28.635596,77.080427,Kangra Niketan,12128
U00734,12129,28.639124,77.081562,Krishna Park,12129
U00754,12130,28.64271,77.082897,Manohar Nagar,12130
U99606,12131,28.658887,77.090929,Meera Bagh,12131
U00858,12132,28.663428,77.091736,Sunder Vihar,12132
U00865,12133,28.665403,77.092203,Sunder Apartment,12133
U00962,12134,28.689145,77.096167,Mangol Puri B Block (ORR),12134
U00991,12135,28.693317,77.101458,West Enclave (ORR),12135
DC0034,12136,28.727167,77.080283,Power House Rohini Sec 24,12136
U00799,12137,28.722667,77.08745,Hanuman Mandir Rohini Sec 24,12137
DC3854,12138,28.7348,77.0872,Prehlad Vihar (Deep Vihar) Rohini Sec 25,12138
DC3856,12139,28.743833,77.08545,Krishna Colony,12139
U00758,12140,28.749247,77.084662,Prehladpur Crossing,12140
U00746,12141,28.751012,77.081081,Prehladpur Village,12141
U00671,12142,28.75257,77.075612,Prehladpur School,12142
U00643JC,12143,28.75375,77.0728,Jain Colony,12143
U00575,12144,28.759052,77.062701,Barwala School,12144
U00557,12145,28.760283,77.060436,Barwala Village,12145
U00499,12146,28.767917,77.049267,Sultan Pur Crossing / Poothkhurd,12146
U00485,12147,28.772317,77.0489,Poothkhurd Village,12147
U00476,12148,28.775183,77.047367,Maharishi Valmiki Hospital,12148
U00461,12149,28.786105,77.041019,Dhakewala Bawana,12149
DC3830,12150,28.794621,77.036256,Aditi College Bawana,12150
U00427,12151,28.796201,77.035577,Bawana School,12151
U00348,12152,28.812601,77.009095,Dariyapur Gaon,12152
U00315,12153,28.818453,77.002857,Harewali Crossing,12153
U00315H,12154,28.831167,77.007417,Harewali Gaon,12154
DC3648,12155,28.590667,77.1683,ARSD College / Dhaula Kuan,12155
U01752,12156,28.5911429,77.1685041,Dhaula Kuan ARSD College,12156
U01722A,12157,28.5747824927672,77.1687699879572,Shanti Niketan / RK Puram Sec 9,12157
U01923,12158,28.558755,77.182223,R K Puram Sec-3,12158
U01964,12159,28.55678,77.184877,RK Puram Sec-3,12159
U02019,12160,28.561602,77.18824,R K Puram Sec-2,12160
U02035,12161,28.564869,77.188919,Mohammadpur Village,12161
U02084,12162,28.566235,77.191514,Safdarjung Enclave,12162
U02116,12163,28.566019,77.194119,Green Field School,12163
DC3670,12164,28.565224,77.198868,Kamal Cinema,12164
U02239,12165,28.570024,77.201105,Raj Nagar,12165
U03764,12166,28.6023484928639,77.32566419165,Mayur Vihar Phase III Crossing,12166
DC3941,12167,28.61809348455851,77.33575425789486,Mayur Vihar Phase III (T) Paper Market,12167
U03538,12168,28.498696,77.301223,Jaitpur Crossing,12168
U99867,12169,28.5159,77.2805,E.S.I. Hospital,12169
DC0140,12170,28.52945,77.271033,Crown Plaza,12170
U02469,12171,28.5942,77.212,Tughlaq Crescent,12171
U02455,12172,28.599883,77.2112,PS Tughlaq Road,12172
U02430,12173,28.6069,77.2098,Krishan Menon Marg,12173
U02447,12174,28.620532,77.210575,Aakashwani Bhawan,12174
U02503,12175,28.625816,77.214389,PS Parliament / Jantar Mantar,12175
DC4602,12176,28.537943,77.192713,NCERT,12176
DC4601,12177,28.539133,77.189533,Qutub Hotel,12177
DC4600,12178,28.540444,77.184993,Katwaria Sarai,12178
DC4599,12179,28.542017,77.182467,Sanskrit Vidyapeeth,12179
DC4598,12180,28.543617,77.179833,FAI,12180
DC4597,12181,28.546433,77.17925,School Of Physical Science,12181
DC4596,12182,28.549533,77.180433,Ber Sarai,12182
U01899,12183,28.552258,77.181166,ISTM,12183
U01850,12184,28.553757,77.178902,Munirka Family Planning,12184
U01791,12185,28.555401,77.176406,Munirka DDA Flats,12185
DC4595,12186,28.556777,77.17417,Munirka Family Planning,12186
U01768,12187,28.558295,77.172165,Vasant Vihar Depot,12187
DC4110,12188,28.562822,77.167991,Vasant Vihar,12188
U01649,12189,28.567738,77.165006,Swami Malai Mandir,12189
U01587,12190,28.575647,77.158521,Vasant Village / Shani Mandir,12190
U01509,12191,28.574071,77.151786,Arjun Path / Subroto Park,12191
U01461,12192,28.574872,77.147443,Arjun Path,12192
U01758,12193,28.574431,77.142057,APS Colony,12193
DC4431,12194,28.535372,76.909686,Jhul-Jhuli Check Post / Ghumanhera Crossing,12194
U03522,12195,28.502051,77.300104,Badarpur Village,12195
U03511,12196,28.507069,77.299987,Power House,12196
DC0099,12197,28.513125,77.297491,Onida Factory,12197
U03488,12198,28.515264,77.296584,Ali Village,12198
U03471,12199,28.521896,77.293692,Maruti Factory,12199
U02707,12200,28.5699,77.2263,PT College Kotla,12200
U02755,12201,28.574267,77.228733,Defence Colony,12201
U02768,12202,28.578783,77.2293,Sewa Nagar Flyover,12202
U02780,12203,28.583833,77.2299,J L Nehru Stadium,12203
U02741,12204,28.5848,77.22815,Central School Lodhi Colony,12204
DC5391,12205,28.671495,77.117885,Madipur JJ Colony Terminal,12205
DC3658,12206,28.6665,77.170033,Daya Basti Flyover,12206
U01937,12207,28.661275,77.185138,Sarai Rohilla,12207
U02025,12208,28.655538,77.187903,Dev Nagar / Khalsa College,12208
U02065,12209,28.653928,77.190757,Prahlad Market,12209
U02097,12210,28.652514,77.19331,Thana DB Gupta Road,12210
U02117,12211,28.65182,77.194689,DB Gupta Market,12211
U02190,12212,28.649568,77.198267,Faiz Road,12212
DC5109,12213,28.6311,77.25207,Delhi Sectt,12213
U00546,12214,28.724767,77.058683,Rajiv Nagar,12214
U00431,12215,28.6198,77.0372,Rama Park,12215
DC4341,12216,28.5966333333333,77.14535,St Marry School,12216
U02937,12217,28.637446,77.241206,Delhi Gate,12217
U99729,12218,28.635077,77.241157,Shaheed Park (Bhagat Singh Terminal),12218
U02944,12219,28.629204,77.241471,ITO,12219
U02506,12220,28.614958,77.212395,Krishi Bhawan / Rail Bhawan Metro Station,12220
DC4254,12221,28.608163,77.206674,Sena Bhawan,12221
DC4253,12222,28.608938,77.203077,Tyag Raj Marg,12222
DC4252,12223,28.610266,77.199312,South Enclave,12223
DC4251,12224,28.605812,77.199052,Teen Murti,12224
DC4250,12225,28.603681,77.196685,PS Chankya Puri,12225
DC4248,12226,28.598468,77.191353,British High Comission,12226
DC4247,12227,28.59955,77.184967,Sikkim House,12227
U04004A,12228,28.612962,77.109517,Lajwanti Garden (Carriappa Marg),12228
U00488,12229,28.620524,77.048462,Kiran Garden,12229
DC3916,12230,28.6167666666667,77.1100833333333,Maya Enclave,12230
U01292,12231,28.624306,77.135286,Naraina Vihar,12231
U99942A,12232,28.6054,77.147567,Gairison Eng.,12232
U01990,12233,28.570143,77.185598,Hyatt Hotel,12233
U03031,12234,28.5655,77.24548,Lajpat Nagar (Ring Road),12234
U03054,12235,28.5827,77.2525,Rojdoot Hotel,12235
U03066,12236,28.5863252,77.2530455,Nizamuddin Railway Station,12236
U02990,12237,28.649778,77.245355,Shanti Vana,12237
U03013,12238,28.641685,77.247046,Raj Ghat (Ring Road),12238
U03289,12239,28.505533,77.276483,Tuglaqabad MB Road,12239
U03235,12240,28.507933,77.26915,Kaya Maya Hospital,12240
U03175,12241,28.509067,77.265117,Tughalqabad Village,12241
U03124,12242,28.5114,77.256483,Air Force Station,12242
U03083,12243,28.511533,77.254417,Air Force Station,12243
U02960,12244,28.5121,77.2435,Batra Hospital (Satya Narayan Mandir),12244
U02882,12245,28.5129,77.2385,Vayu Sena Bad (Tigri),12245
U02821,12246,28.513663,77.234905,Khanpur Extension / Devli Crossing,12246
U02746,12247,28.5151,77.2286,Ambedkar Nagar Depot,12247
U02652,12248,28.51610100000001,77.223607,Ambedkar Nagar Terminal / DIPSAR,12248
U02614,12249,28.5166,77.2214,Asian Market,12249
U02540,12250,28.5176,77.216583,Saket Crossing,12250
U02407,12251,28.519067,77.2088,Maidan Garhi Crossing (SDM Court),12251
U02297,12252,28.520338,77.202869,Saket Metro Sation,12252
U02227,12253,28.521142,77.199972,Saidul-A-Jab,12253
U02171,12254,28.521941,77.197872,Dhaula Peer,12254
U02093,12255,28.522572,77.193168,Dhaula Peer / Lado Sarai,12255
U02051,12256,28.521603,77.189731,Ahinsa Sthal,12256
DC3784,12257,28.511882,77.184457,Qutub Minar Metro Sation,12257
U01857,12258,28.509256,77.179025,Andheria Bagh More,12258
U01828,12259,28.508255,77.174456,Andheria Bagh More / Chhatarpur Metro Station,12259
U01739,12260,28.510335,77.169761,Vasant Kunj sec A pkt B/C,12260
U01683,12261,28.511635,77.1666,Vasant Kunj Sec-A ILBS,12261
U01661,12262,28.514366,77.16415500000002,Kishan Garh,12262
U01603,12263,28.516848,77.16131,Vasant Kunj Sec-D/3-4,12263
U01565,12264,28.522156,77.157576,Vasant Kunj sec-B1,12264
U01536,12265,28.525302,77.1547,Masood Pur Village,12265
U01506,12266,28.5286,77.148667,Masood Pur Dairy,12266
U01449,12267,28.530901,77.146305,Kathuria Public School (Sai Darbar Mandir),12267
U01395,12268,28.533934,77.142545,ISIC Hospital,12268
U01365,12269,28.536742,77.139956,Vasant Kunj Sec-C8,12269
U01332,12270,28.538,77.136307,Rang Puri Pahari,12270
DC3785,12271,28.541732,77.129407,Mahipal Pur,12271
U00923,12272,28.638917,77.100467,Sant Pura Tilak Nagar,12272
U01007,12273,28.64025,77.103933,Meenakshi Garden,12273
U01037,12274,28.642283,77.10905,Subhash Nagar Crossing / Mukherji Park,12274
U03942,12275,28.645765,77.115832,Tagore Garden,12275
U01143,12276,28.648433,77.120783,Rajouri Garden,12276
U01206,12277,28.6513,77.1266,Raja Garden,12277
U01228,12278,28.6523,77.129183,Bali Nagar,12278
U01269,12279,28.653,77.1323,Basai Darapur / Ramesh Nagar,12279
U01335,12280,28.654783,77.136667,Kirti Nagar,12280
U01389,12281,28.657233,77.14125,Moti Nagar Market,12281
U01425,12282,28.658867,77.144183,Moti Nagar,12282
U01476,12283,28.660389,77.14749,ESI Dispensary,12283
DC4209,12284,28.702205,77.167172,Wazir Pur Industrial Area / Ashok Vihar Crossing,12284
DC4207,12285,28.696159,77.170682,Ashok Vihar B Block,12285
DC4163,12286,28.693867,77.173,Deep Market Ashok Vihar,12286
DC3808,12287,28.6904,77.1762,KD Block Ashok Vihar,12287
U01798,12288,28.687017,77.173667,Ashok Vihar Water Tank,12288
DC4164,12289,28.685883,77.17055,IA Block Ashok Vihar,12289
U01728,12290,28.6853,77.169,Ashok Vihar I Block,12290
U01753,12291,28.68208945294009,77.17008465814557,Wazir Pur JJ Colony,12291
U01772,12292,28.68105,77.17585,Nimri Colony,12292
U01893,12293,28.6806,77.1805,Bharat Nagar,12293
U01965BN,12294,28.680968,77.184619,Bharat Nagar Crossing / Sri Nagar Colony,12294
DC5315,12295,28.678333,77.187967,Sindhora Kalan,12295
DC5316,12296,28.680378,77.199543,Shakti Nagar,12296
U00669,12297,28.70095,77.0754,Sultanpuri C Block,12297
U00670,12298,28.6996,77.0753,Sultanpuri D Block,12298
U00655,12299,28.6955,77.0738,Jalebi Chowk Sultan Puri AB Block,12299
DC3672,12300,28.69306,77.0775,Sultan Puri AB Block Extension,12300
U00744,12301,28.69249,77.082147,Mangol Puri S Block,12301
U00748,12302,28.689348,77.082071,T Block Magol Puri,12302
U00850,12303,28.688,77.0906,Q-Block Mangolpuri,12303
DC4631,12304,28.573585,77.048615,St Marry School,12304
U03620,12305,28.691652,77.310555,Nand Nagari Terminal,12305
U03649,12306,28.693817,77.3139,Nand Nagari E-Block,12306
U03413,12307,28.701297,77.28852,B R Ambedkar College (Loni Road Xing),12307
U03130,12308,28.704661,77.25441,Khajuri,12308
DC4795,12309,28.704951,77.248677,Rajeev Nagar (Signature Bridge),12309
DC4796,12310,28.704867,77.2471,Gurudwara Nanak Sar Crossing (Signature Bridge),12310
U02701,12311,28.708883,77.225983,Nehru Vihar Xing,12311
DC0050,12312,28.70745,77.2244166666667,Police Station Timarpur,12312
U02635,12313,28.704925,77.223087,Balak Ram Hospital,12313
U02610,12314,28.700681,77.221232,Timarpur,12314
U02601,12315,28.697403,77.220567,Banarsi Daas Estate Timarpur,12315
U02593,12316,28.693917,77.219883,Mall Road,12316
U01693,12317,28.737644,77.168028,Bhalaswa Crossing,12317
DC3773,12318,28.735681,77.173717,Jag Jivan Ram Hospital,12318
U01840,12319,28.734616,77.176532,Jahangir Puri Outer Ring Road,12319
U01941,12320,28.732227,77.184077,Mukund Pur Chowk,12320
U02181,12321,28.72857,77.199237,Burari Crossing,12321
U02338,12322,28.726876,77.204272,CV Raman ITI,12322
U02538,12323,28.722116,77.217506,Gandhi Vihar,12323
U02643,12324,28.719371,77.223803,Gopal Pur / Jagat Pur Crossing,12324
DC4057,12325,28.702083,77.2828,Gokul Puri,12325
DC4051,12326,28.70065,77.283667,C4 Yamuna Vihar Crossing,12326
DC4052,12327,28.696783,77.28195,Krishna Marg Kardam Puri,12327
DC4058,12328,28.691973,77.279653,Babarpur Ext / Maujpur Metro Station,12328
DC3981,12329,28.690867,77.279475,Babar Pur Ext Terminal,12329
DC4259,12330,28.624991,77.230118,Mandi House,12330
U02280,12331,28.698363,77.20568,GTB Nagar,12331
DC5311,12332,28.72922466333276,77.2023917770162,Hardev Nagar / Jharoda Crossing (Burari),12332
U02800,12333,28.6588424,77.2314946,Old Delhi Railway Station (T) H C Sen Marg,12333
U02928PM,12334,28.622475,77.240606,Supreme Court / Pragati Maidan Metro Station,12334
U02915,12335,28.617657,77.240496,Pragati Maidan Gate 5,12335
U0290R,12336,28.615415,77.240342,ITPO Gate No. 3,12336
NS0271,12337,28.610652,77.240152,National Stadium,12337
DC105,12338,28.54925,77.303983,Shaheen Bagh Thokar No 8 (A F Enclave ),12338
U99854,12339,28.54651,77.307126,Okhla Extension (Abul Fazl Encalve),12339
DC4816,12340,28.834583,77.182433,Akbar Pur Majra,12340
DC4817,12341,28.831174,77.188096,Jhingola Crossing,12341
DC4818,12342,28.83102,77.199746,Jhingola Village,12342
DC5218,12343,28.757118,76.945694,Jonti Border,12343
DC5214,12344,28.747978890796453,76.9680551116681,Jonti Village,12344
DC4694,12345,28.744583,76.98095,Vriddha Ashram,12345
DC4695,12346,28.7423,76.986717,Sant Vivekanand School,12346
DC4696,12347,28.740383,76.994583,Rajendra Lakra Public School,12347
DC4697,12348,28.739603,76.997508,Ladpur Village,12348
DC4699,12349,28.73865,77.004467,Nirmal Hospital,12349
U01276,12350,28.702623,77.132828,Madhuban Chowk Pitampura Metro Stn,12350
U01291,12351,28.701762,77.134567,Pitampura JD Block,12351
DC3750,12352,28.699828,77.137505,Vaishali Enclave / Kapil Vihar,12352
U01393,12353,28.697347,77.142158,Kohat Enclave Metro Station,12353
U01441,12354,28.695909,77.145887,Pitampura ND Block,12354
U99775A,12355,28.709765,77.175333,Kewal Park,12355
DC3688,12356,28.549117,77.303983,Shaheen Bagh Thokar No. 8 (AF Enclave),12356
U03208,12357,28.5708,77.2667,Taimur Nagar,12357
DC4478,12358,28.543017,77.043635,Bharthal Village (Shyam Mandir),12358
DC4185,12359,28.5516359,77.0568565,Dwarka Sec-21 Metro Station,12359
U00527SMPX,12360,28.5476,77.057417,Bharthal Under Pass,12360
U00527BPC,12361,28.544483,77.064933,Dwarka Road,12361
NS0199,12362,28.54181,77.07695,Puspanjali G Block,12362
U01670,12363,28.569746,77.165515,R K Puram Sec-8,12363
U02041,12364,28.567988,77.189402,Bhikaji Cama Place,12364
U02081,12365,28.569595,77.191332,Africa Avenue,12365
DC3762,12366,28.573205,77.258987,Maharani Bagh / Ashram,12366
DC4904,12367,28.68662,77.02614,Friends Enclave Mundka,12367
DC4905,12368,28.68304,77.02794,Mundka School (Rani Khera Road),12368
U00724,12369,28.60907057576592,77.08079613732427,New Dwarka Road Seetapuri,12369
U00696,12370,28.607483,77.078267,Dwarka Puri,12370
U00672,12371,28.6062,77.0755,Vijay Enclave (New Dwarka Road),12371
U00634,12372,28.60397023910332,77.07198377624773,Mahaveer Enclave Part II  and  III,12372
U00636,12373,28.600333,77.071483,SFS Flat Sec-2 Power House,12373
